"x","T_target","T_implemented","sigma"
0.47075208913649,0.0209194374244704,0.0209194256529492,0.1
0.473537604456825,0.0211908227890349,0.0211908113580957,0.1
0.476323119777159,0.021463809595641,0.0214637986427883,0.1
0.479108635097493,0.0217383940649751,0.0217383837252591,0.1
0.481894150417827,0.0220145724090183,0.0220145628134515,0.1
0.484679665738162,0.0222923408258839,0.0222923320998672,0.1
0.487465181058496,0.022571695494466,0.0225716877562468,0.1
0.49025069637883,0.0228526325689073,0.0228526259280833,0.1
0.493036211699164,0.0231351481728826,0.0231351427289712,0.1
0.495821727019499,0.0234192383936972,0.0234192342347887,0.1
0.498607242339833,0.0237048992762065,0.0237048964777152,0.1
0.501392757660167,0.0239921268165502,0.0239921254400825,0.1
0.504178272980501,0.0242809169557053,0.0242809170480593,0.1
0.506963788300836,0.0245712655728584,0.0245712671651674,0.1
0.50974930362117,0.0248631684785962,0.0248631715856301,0.1
0.512534818941504,0.0251566214079112,0.0251566260275501,0.1
0.515320334261838,0.0254516200130327,0.0254516261259154,0.1
0.518105849582173,0.0257481598560721,0.025748167425434,0.1
0.520891364902507,0.0260462364014884,0.0260462453731922,0.1
0.523676880222841,0.0263458450083759,0.0263458553111387,0.1
0.526462395543176,0.0266469809225714,0.0266469924683902,0.1
0.52924791086351,0.0269496392685833,0.0269496519533592,0.1
0.532033426183844,0.0272538150413421,0.0272538287457012,0.1
0.534818941504178,0.027559503097777,0.0275595176880813,0.1
0.537604456824513,0.0278666981482162,0.0278667134777593,0.1
0.540389972144847,0.0281753947476153,0.0281754106579919,0.1
0.543175487465181,0.0284855872866118,0.0284856036092537,0.1
0.545961002785515,0.0287972699824177,0.0287972865402755,0.1
0.54874651810585,0.0291104368695391,0.0291104534789017,0.1
0.551532033426184,0.0294250817903383,0.0294250982627683,0.1
0.554317548746518,0.0297411983854334,0.0297412145298019,0.1
0.557103064066852,0.030058780083948,0.0300587957085449,0.1
0.559888579387187,0.0303778200936048,0.0303778350083068,0.1
0.562674094707521,0.0306983113906784,0.0306983254091487,0.1
0.565459610027855,0.0310202467098062,0.0310202596517029,0.1
0.568245125348189,0.0313436185336674,0.0313436302268353,0.1
0.571030640668524,0.0316684190825321,0.0316684293651558,0.1
0.573816155988858,0.0319946403036971,0.0319946490263833,0.1
0.576601671309192,0.0323222738608031,0.0323222808885754,0.1
0.579387186629526,0.0326513111230531,0.0326513163372298,0.1
0.582172701949861,0.032981743154338,0.0329817464542684,0.1
0.584958217270195,0.0333135607022765,0.0333135620069148,0.1
0.587743732590529,0.0336467541871815,0.0336467534364774,0.1
0.590529247910863,0.0339813136909688,0.0339813108470504,0.1
0.593314763231198,0.0343172289460124,0.034317223994147,0.1
0.596100278551532,0.0346544893239649,0.0346544822732798,0.1
0.598885793871866,0.0349930838245556,0.0349930747085041,0.1
0.601671309192201,0.0353330010643768,0.0353329899409402,0.1
0.604456824512535,0.0356742292656803,0.0356742162172937,0.1
0.607242339832869,0.0360167562451936,0.0360167413783908,0.1
0.610027855153203,0.036360569402973,0.0363605528477497,0.1
0.612813370473538,0.036705655711318,0.0367056376202075,0.1
0.615598885793872,0.0370520017037496,0.0370519822506229,0.1
0.618384401114206,0.0373995934640923,0.0373995728426781,0.1
0.62116991643454,0.0377484166156576,0.037748395037802,0.1
0.623955431754875,0.0380984563105633,0.0380984340042364,0.1
0.626740947075209,0.0384496972192035,0.0384496744262709,0.1
0.629526462395543,0.038802123519892,0.0388021004936687,0.1
0.632311977715877,0.0391557188887015,0.0391556958913105,0.1
0.635097493036212,0.0395104664895132,0.0395104437890785,0.1
0.637883008356546,0.0398663489643151,0.039866326832008,0.1
0.64066852367688,0.0402233484237552,0.0402233271307317,0.1
0.643454038997215,0.0405814464379856,0.0405814262522413,0.1
0.646239554317549,0.0409406240278135,0.0409406052109937,0.1
0.649025069637883,0.0413008616561906,0.0413008444603864,0.1
0.651810584958217,0.0416621392200566,0.0416621238846287,0.1
0.654596100278552,0.0420244360425705,0.0420244227910325,0.1
0.657381615598886,0.0423877308657492,0.0423877199027509,0.1
0.66016713091922,0.0427520018435377,0.0427519933519864,0.1
0.662952646239554,0.0431172265353426,0.0431172206736952,0.1
0.665738161559889,0.0434833819000455,0.0434833787998117,0.1
0.668523676880223,0.0438504442905254,0.0438504440540155,0.1
0.671309192200557,0.0442183894487173,0.0442183921470652,0.1
0.674094707520891,0.0445871925012252,0.0445871981727213,0.1
0.676880222841226,0.0449568279555194,0.0449568366042781,0.1
0.67966573816156,0.0453272696967388,0.0453272812917282,0.1
0.682451253481894,0.0456984909851236,0.0456985054595771,0.1
0.685236768802228,0.046070464454097,0.0460704817053288,0.1
0.688022284122563,0.0464431621090259,0.0464431819986591,0.1
0.690807799442897,0.0468165553266726,0.0468165776812951,0.1
0.693593314763231,0.0471906148553656,0.0471906394676164,0.1
0.696378830083565,0.0475653108159058,0.0475653374459929,0.1
0.6991643454039,0.0479406127032306,0.0479406410808744,0.1
0.701949860724234,0.0483164893888451,0.0483165192156435,0.1
0.704735376044568,0.0486929091240501,0.0486929400762447,0.1
0.707520891364902,0.0490698395439732,0.0490698712755992,0.1
0.710306406685237,0.0494472476724184,0.0494472798188171,0.1
0.713091922005571,0.049825099927554,0.0498251321092121,0.1
0.715877437325905,0.0502033621284413,0.050203393955129,0.1
0.71866295264624,0.0505819995024223,0.0505820305775873,0.1
0.721448467966574,0.0509609766933728,0.0509610066187474,0.1
0.724233983286908,0.0513402577708255,0.0513402861512022,0.1
0.727019498607242,0.0517198062399722,0.0517198326880962,0.1
0.729805013927577,0.0520995850525513,0.052099609194073,0.1
0.732590529247911,0.052479556618617,0.0524795780970523,0.1
0.735376044568245,0.0528596828191936,0.0528597013008332,0.1
0.738161559888579,0.0532399250198218,0.0532399401985227,0.1
0.740947075208914,0.0536202440849756,0.0536202556867853,0.1
0.743732590529248,0.0540006003933662,0.0540006081809078,0.1
0.746518105849582,0.0543809538541123,0.0543809576306745,0.1
0.749303621169916,0.0547612639237723,0.0547612635370449,0.1
0.752089136490251,0.05514148962423,0.055141484969625,0.1
0.754874651810585,0.055521589561419,0.0555215805849227,0.1
0.757660167130919,0.0559015219448724,0.0559015086453769,0.1
0.760445682451253,0.0562812446080825,0.0562812270391473,0.1
0.763231197771588,0.0566607150296502,0.0566606933006524,0.1
0.766016713091922,0.0570398903552076,0.0570398646318398,0.1
0.768802228412256,0.0574187274200878,0.0574186979241756,0.1
0.77158774373259,0.0577971827727212,0.0577971497813324,0.1
0.774373259052925,0.0581752126987349,0.0581751765425609,0.1
0.777158774373259,0.0585527732457182,0.0585527343067239,0.1
0.779944289693593,0.0589298202486405,0.0589297789569717,0.1
0.782729805013928,0.059306309355873,0.0593062661860383,0.1
0.785515320334262,0.0596821960557998,0.0596821515221331,0.1
0.788300835654596,0.06005743570397,0.0600573903554054,0.1
0.79108635097493,0.0604319835507634,0.0604319379649539,0.1
0.793871866295265,0.060805794769531,0.0608057495463541,0.1
0.796657381615599,0.0611788244851678,0.0611787802396769,0.1
0.799442896935933,0.0615510278030875,0.0615509851579638,0.1
0.802228412256267,0.0619223598385493,0.0619223194161315,0.1
0.805013927576602,0.0622927757462989,0.06229273816027,0.1
0.807799442896936,0.0626622307504819,0.0626621965973,0.1
0.81058495821727,0.0630306801747837,0.0630306500249547,0.1
0.813370473537604,0.0633980794727475,0.0633980538620467,0.1
0.816155988857939,0.063764384258238,0.0637643636789815,0.1
0.818941504178273,0.0641295503359882,0.0641295352284781,0.1
0.821727019498607,0.0644935337321945,0.0644935244764528,0.1
0.824512534818941,0.0648562907251078,0.0648562876330231,0.1
0.827298050139276,0.0652177778755783,0.0652177811835873,0.1
0.83008356545961,0.065577952057499,0.0655779619199328,0.1
0.832869080779944,0.0659367704881064,0.0659367869713247,0.1
0.835654596100279,0.0662941907580942,0.0662942138355254,0.1
0.838440111420613,0.0666501708614811,0.0666502004096952,0.1
0.841225626740947,0.0670046692251968,0.0670047050211211,0.1
0.844011142061281,0.0673576447383413,0.0673576864577203,0.1
0.846796657381616,0.0677090567810541,0.0677091039982646,0.1
0.84958217270195,0.068058865252976,0.06805891744227,0.1
0.852367688022284,0.0684070306012293,0.068407087139495,0.1
0.855153203342618,0.068753513847897,0.0687535740189885,0.1
0.857938718662953,0.0690982766169447,0.0690983396176335,0.1
0.860724233983287,0.0694412811605488,0.0694413461081217,0.1
0.863509749303621,0.0697824903847854,0.0697825563263049,0.1
0.866295264623955,0.0701218678746521,0.07012193379786,0.1
0.86908077994429,0.0704593779183704,0.0704594427642098,0.1
0.871866295264624,0.0707949855309433,0.070795048207638,0.1
0.874651810584958,0.0711286564769297,0.0711287158755388,0.1
0.877437325905292,0.0714603572924007,0.0714604123037421,0.1
0.880222841225627,0.0717900553060491,0.0717901048388545,0.1
0.883008356545961,0.0721177186594224,0.0721177616595571,0.1
0.885793871866295,0.072443316326248,0.0724433517968035,0.1
0.88857938718663,0.0727668181308286,0.0727668451528602,0.1
0.891364902506964,0.0730881947654846,0.0730882125191349,0.1
0.894150417827298,0.0734074178070113,0.0734074255927376,0.1
0.896935933147632,0.0737244597321486,0.0737244569917252,0.1
0.899721448467967,0.074039293932027,0.0740392802689749,0.1
0.902506963788301,0.0743518947255878,0.0743518699246425,0.1
0.905292479108635,0.0746622373719548,0.074662201417158,0.1
0.908077994428969,0.0749702980817474,0.0749702511727145,0.1
0.910863509749304,0.0752760540273333,0.0752759965932132,0.1
0.913649025069638,0.0755794833520022,0.0755794160626238,0.1
0.916434540389972,0.0758805651780585,0.0758804889517289,0.1
0.919220055710306,0.0761792796138402,0.0761791956212197,0.1
0.922005571030641,0.0764756077596413,0.0764755174231187,0.1
0.924791086350975,0.0767695317125647,0.076769436700504,0.1
0.927576601671309,0.0770610345702865,0.0770609367855177,0.1
0.930362116991644,0.077350100433749,0.0773500019956424,0.1
0.933147632311978,0.0776367144087868,0.0776366176282362,0.1
0.935933147632312,0.077920862606693,0.0779207699533198,0.1
0.938718662952646,0.0782025321437409,0.0782024462046146,0.1
0.94150417827298,0.0784817111396631,0.078481634568834,0.1
0.944289693593315,0.0787583887151231,0.0787583241732377,0.1
0.947075208913649,0.0790325549881722,0.07903250507146,0.1
0.949860724233983,0.0793042010697226,0.0793041682276322,0.1
0.952646239554318,0.0795733190580611,0.0795733054988202,0.1
0.955431754874652,0.0798399020324054,0.079839909615806,0.1
0.958217270194986,0.080103944045551,0.0801039741622459,0.1
0.96100278551532,0.0803654401156075,0.0803654935522442,0.1
0.963788300835655,0.0806243862168698,0.0806244630063831,0.1
0.966573816155989,0.080880779269836,0.0808808785262592,0.1
0.969359331476323,0.0811346171304105,0.0811347368675777,0.1
0.972144846796657,0.0813858985783135,0.0813860355118611,0.1
0.974930362116992,0.0816346233047293,0.0816347726368369,0.1
0.977715877437326,0.0818807918992233,0.0818809470855666,0.1
0.98050139275766,0.0821244058359607,0.0821245583343915,0.1
0.983286908077994,0.0823654674592564,0.0823656064597648,0.1
0.986072423398329,0.0826039799684888,0.0826040921040538,0.1
0.988857938718663,0.0828399474024141,0.0828400164403907,0.1
0.991643454038997,0.083073374622908,0.0830733811366594,0.1
0.994428969359331,0.0833042672981757,0.0833041883187072,0.1
0.997214484679666,0.0835326318854619,0.0835324405328736,0.1
1,0.0837584756132901,0.0837581407079292,0.1
0,0,-4.5215884887799e-08,0.2
0.00278551532033426,3.70502602781413e-07,3.37845330722455e-07,0.2
0.00557103064066852,1.489614803429e-06,1.4678468128844e-06,0.2
0.00835654596100279,3.36751907894931e-06,3.35510324432186e-06,0.2
0.011142061281337,6.0144487727884e-06,6.00997386902319e-06,0.2
0.0139275766016713,9.44068683289122e-06,9.44286137267253e-06,0.2
0.0167130919220056,1.36565645168681e-05,1.36642107318251e-05,0.2
0.0194986072423398,1.86724600641768e-05,1.86845080316207e-05,0.2
0.0222841225626741,2.44987973352807e-05,2.45142792518463e-05,0.2
0.0250696378830084,3.11460444178575e-05,3.11640890211798e-05,0.2
0.0278551532033426,3.86247121999979e-05,3.86445393394549e-05,0.2
0.0306406685236769,4.69453529103082e-05,4.69662682677992e-05,0.2
0.0334261838440111,5.61185586251851e-05,5.6139948586523e-05,0.2
0.0362116991643454,6.61549597431206e-05,6.61762864206389e-05,0.2
0.0389972144846797,7.70652234261121e-05,7.70860198329194e-05,0.2
0.0417827298050139,8.88600520083938e-05,8.88799173844117e-05,0.2
0.0445682451253482,0.000101550181372319,0.000101568776662338,0.2
0.0473537604456825,0.000115146379291886,0.000115163422775341,0.2
0.0501392757660167,0.00012965944374364,0.000129674706816044,0.2
0.052924791086351,0.000145100201185303,0.000145113504290906,0.2
0.0557103064066852,0.000161479504802373,0.000161490713517391,0.2
0.0584958217270195,0.000178808232722427,0.000178817253988455,0.2
0.0612813370473538,0.000197097286198086,0.000197104064704422,0.2
0.064066852367688,0.000216357587758124,0.000216362102472279,0.2
0.0668523676880223,0.000236600079327021,0.000236602340172503,0.2
0.0696378830083565,0.000257835720314015,0.000257835764993496,0.2
0.0724233983286908,0.000280075485670703,0.00028007337663376,0.2
0.0752089136490251,0.000303330363918296,0.000303326185471964,0.2
0.0779944289693593,0.000327611355144648,0.000327605210705044,0.2
0.0807799442896936,0.000352929468971301,0.000352921478454532,0.2
0.0835654596100279,0.000379295722490701,0.000379286019841321,0.2
0.0863509749303621,0.000406721138174429,0.000406709869029084,0.2
0.0891364902506964,0.000435216741752155,0.000435204061236594,0.2
0.0919220055710306,0.000464793560062307,0.000464779630719222,0.2
0.0947075208913649,0.000495462618874502,0.000495447608719887,0.2
0.0974930362116992,0.000527234940684317,0.000527219021389796,0.2
0.100278551532033,0.000560121542480439,0.000560104887679279,0.2
0.103064066852368,0.000594133433485432,0.0005941162171991,0.2
0.105849582172702,0.000629281612869854,0.000629264008052606,0.2
0.108635097493036,0.000665577067440505,0.000665559244639123,0.2
0.11142061281337,0.000703030769303371,0.00070301289542903,0.2
0.114206128133705,0.000741653673501624,0.000741635910710938,0.2
0.116991643454039,0.000781456715629313,0.000781439220311462,0.2
0.119777158774373,0.000822450809421595,0.000822433731288065,0.2
0.122562674094708,0.000864646844321124,0.000864630325595502,0.2
0.125348189415042,0.000908055683022421,0.000908039857726367,0.2
0.128133704735376,0.000952688158994096,0.000952673152326363,0.2
0.13091922005571,0.0009985550739798,0.000998541001784802,0.2
0.133704735376045,0.00104566719547811,0.001045654163801,0.2
0.136490250696379,0.00109403525420274,0.00109402335892715,0.2
0.139275766016713,0.00114366994152326,0.00114365926808836,0.2
0.142061281337047,0.00119458190688716,0.00119457253008048,0.2
0.144846796657382,0.00124678175522372,0.00124677373904646,0.2
0.147632311977716,0.0013002800443311,0.00130027344193186,0.2
0.15041782729805,0.00135508728224625,0.00135508213592045,0.2
0.153203342618384,0.00141121392459993,0.0014112102658503,0.2
0.155988857938719,0.00146867037195571,0.0014686682216116,0.2
0.158774373259053,0.00152746696713581,0.00152746633552654,0.2
0.161559888579387,0.0015876139925329,0.00158761487971239,0.2
0.164345403899721,0.00164912166740951,0.00164912406342852,0.2
0.167130919220056,0.00171200014518555,0.00171200403040815,0.2
0.16991643454039,0.00177625951071533,0.00177626485617579,0.2
0.172701949860724,0.00184190977755416,0.00184191654535122,0.2
0.175487465181058,0.00190896088521576,0.00190896902894093,0.2
0.178272980501393,0.00197742269642177,0.001977432161618,0.2
0.181058495821727,0.00204730499434345,0.00204731571899123,0.2
0.183844011142061,0.0021186174798371,0.00211862939486465,0.2
0.186629526462396,0.00219136976867403,0.00219138279848831,0.2
0.18941504178273,0.00226557138876544,0.00226558545180129,0.2
0.192200557103064,0.00234123177738454,0.0023412467866681,0.2
0.194986072423398,0.00241836027838464,0.00241837614210931,0.2
0.197771587743733,0.00249696613941677,0.00249698276152757,0.2
0.200557103064067,0.00257705850914573,0.00257707578993012,0.2
0.203342618384401,0.00265864643446649,0.00265866427114865,0.2
0.206128133704735,0.00274173885772219,0.00274175714505786,0.2
0.20891364902507,0.00282634461392357,0.00282636324479364,0.2
0.211699164345404,0.00291247242797224,0.00291249129397193,0.2
0.214484679665738,0.00300013091188843,0.00300014990390961,0.2
0.217270194986072,0.00308932856204276,0.00308934757084833,0.2
0.220055710306407,0.0031800737563958,0.00318009267318242,0.2
0.222841225626741,0.00327237475174405,0.00327239346869222,0.2
0.225626740947075,0.00336623968097466,0.00336625809178376,0.2
0.228412256267409,0.00346167655032903,0.00346169455073603,0.2
0.231197771587744,0.00355869323667821,0.00355871072495714,0.2
0.233983286908078,0.00365729748480802,0.00365731436225025,0.2
0.236768802228412,0.00375749690471848,0.00375751307609073,0.2
0.239554317548747,0.00385929896893587,0.00385931434291564,0.2
0.242339832869081,0.00396271100984015,0.00396272549942658,0.2
0.245125348189415,0.00406774021700777,0.00406775373990732,0.2
0.247910863509749,0.00417439363457152,0.0041744061135573,0.2
0.250696378830084,0.00428267815859884,0.00428268952184207,0.2
0.253481894150418,0.00439260053448841,0.00439261071586213,0.2
0.256267409470752,0.00450416735438726,0.00450417629374116,0.2
0.259052924791086,0.00461738505462975,0.00461739269803484,0.2
0.261838440111421,0.00473225991319765,0.00473226621316155,0.2
0.264623955431755,0.00484879804720445,0.00484880296285613,0.2
0.267409470752089,0.00496700541040357,0.00496700890764775,0.2
0.270194986072423,0.00508688779072336,0.00508688984236318,0.2
0.272980501392758,0.00520845080782634,0.00520845139365675,0.2
0.275766016713092,0.00533169991069882,0.00533169901756785,0.2
0.278551532033426,0.00545664037526733,0.00545663799710747,0.2
0.28133704735376,0.00558327730204561,0.00558327343987476,0.2
